"Government First Grade College, Muroor Road, Kumta, Uttar Kannada, Karwar – 581343 ",,
"Government First Grade College, Nagasamudra Road, Narasapur, Betgeri, Gadag – 582102 
(First Cycle)
",,
"Government First Grade College, Nanjangud – 571301 ",,
"Government First Grade College, Narasimharajapura, Chikmagalur – 577134 ",,
"Government First Grade College, Naubad, Bidar – 585402 ",,
"Government First Grade College, Nelamangala, Bengaluru Rural – 562123  ",,
"Government First Grade College, Pandavapura, Mandya – 571434
(First Cycle)
",,
"Government First Grade College, Parashuramapura, Challakere, Chitradurga – 577538 ",,
"Government First Grade College, Periyapatna, Mysore – 571107 ",,
"Government First Grade College, Poojageri, Basgod, Uttara Kannada, Ankola – 581353 ",,
"Government First Grade College, Rajnagar, Hubli – 580032 ",,
"Government First Grade College, Ripponpet, Hosanagara, Shimoga – 577426
(First Cycle)
",,
"Government First Grade College, Saligrama, Mysore – 571604
(First Cycle)
",,
"Government First Grade College, Shorapur, Yadgir – 585224 ",,
"Government First Grade College, Udayapura, Channarayapatna, Hassan – 573225 ",,
"Government First Grade College, Vemagal, Kolar – 563102  ",,
"Government First Grade College, Vidhya Nagara, Byndoor, Kundapur, Udupi – 576214 ",,
"Government First Grade College, Vidyanagar, Hungund, Bagalkot – 587118(First Cycle)",,
"Government First Grade College, Virajpet, Kodagu, Madikeri – 571218 ",,
"Government First Grade College, Yelburga, Koppal – 583236 ",,
"Government Home Science College, Holenarasipura, Hassan – 573211
(First Cycle) 
",,
"Government Science College, Bangalore – 560001 ",,
"Government Womens College, Hunsur, Mysore – 571105  ",,
"H. C. Boraiah Memorial SC/ST First Grade College, Davangere – 577528
(Second Cycle)
",,
"H. K. E. Society’s A. V. Patil Arts, Science and Commerce College, Gulbarga – 585302 ",,
"H. K. E. Society’s Smt. Chinnamma Basappa Patil Arts and Commerce Degree College, Gulbarga – 585307 ",,
"Hasanath College for Women, Bangalore – 560042 ",,
"Hindu Vidyadayinee Sangh (R) Surathkal Govinda Dasa College, Mangalore – 575014 ",,
"HKBK College of Engineering, Nagawara, Bengaluru – 560045 ",,
"Hyderabad Karnataka Education Society's Sree Veerendra Patil Degree College of Science, Arts and Commerce, Bengaluru – 560080 ",,
"I. D. S. G. Government College, 
Chikmagalur – 577102 
(Third Cycle)
",,
"IFIM College, Bangalore – 560100
(First Cycle)
",,
"Institute of Aerospace Medicine (IAF), Vimanapura Post, Bengaluru – 560017   ",,
"International Academy of Management and Entrepreneurship, Bangalore - 560082 ",,
"J. S. S. Arts, Science and Commerce College, Gokak, Belgaum – 591307 
(Third Cycle)
",,
"J. S. S. College for Women, Double Road, Chamarajanagar – 571313 
(Third Cycle)
",,
"J. S. S. College for Women, Mysore – 570009 ",,
"J.S.S. Banashankari Arts, Commerce and Shantikumar Gubbi Science College, Dharwad – 580004 ",,
"Jagadguru Panchacharya College of Education, Gadag – 582101 ",,
"Janopakari Sri Doddanna Shetty's S. L. N. College of Arts and Commerce, Bangalore – 560002 ",,
"Jawaharlal Nehru National College of Engineering, Navule, Shimoga – 577204 
(First Cycle)
",,
"K. L. E. Society’s Arts and Commerce College, Gadag  – 582101 ",,
"K. L. E. Society’s G. I. Bagewadi Arts, Science and Commerce College, Belagavi – 591237(Third Cycle)",,
"K. L. E. Society’s Gudleppa Hallikeri Arts, Science and Commerce College, Haveri – 581110 ",,
"K. L. E. Society’s Jagadguru Tontadarya College, Gadag – 582101 ",,
"K. L. E. Society’s Lingaraj College, Belagavi – 590001 ",,
"K. L. E. Society’s S. Nijalingappa College, Bangalore – 560010 
7 Years Validity
",,
"K. L. E. Society’s S. V. S. Bellubbi Arts and Commerce College, Belgaum – 591126
(Third Cycle)
",,
"K. L. E. Society’s Shri Kadasiddheshwar Arts College and H. S. Kotambri Science Institute, Hubli – 580031 ",,
"K. L. E. Society’s Shri Shivayogi Murughendra Swamiji Arts, Science and Commerce College, Belgaum – 591304 ",,
"K. L. E. Society's Basavaprabhu Kore Arts, Science and Commerce College, Belgaum – 591201 ",,
"K. L. E. Society's P. C. Jabin Science College, Vidyanagar, Hubli, Dharwad – 580031 
(Fourth Cycle)
",,
"K. L. S. Gogte Institute of Technology, Belgaum – 590008 ",,
"K. R. C. E. Society's G. G. Deshanur Arts, B. M. Patil Commerce and  S. V. Sadhunavar Science College, Bailhongal, Belagavi – 591102 
(Third Cycle)
",,
"K. R. E. Society's Karnatak Arts, Science and Commerce College, Bidar – 585401 ",,
"K. S. S. Arts, Commerce and Science College,
Gadag – 582101 
(Third Cycle)
",,
"K. S. Samiti's Vijayanagar College of Education, Vidyanagar, Hubli – 580031 ",,
"Kalpataru First Grade Science College, Tumkur – 572202 ",,
"Karnatak Lingayat Education Society's Shri Channagirishwar Prasadik Arts and D. D. Shirol Commerce College, Mudhol, Mahalingpur, Bagalkot – 587312 ",,
"Karnataka College of Management and Science, Bengaluru – 560064 

",,
"Kottureshwara College, Kottur, Kudligi,
Bellary – 583134 
(Third Cycle)
",,
"Kotturswamy College of Teacher Education, Gandhinagar, Bellary – 583103 ",,
"Krupanidhi College of Pharmacy, Chikkabellandur, Carmelaram Post, Varthur Hobli, Bengaluru – 560035 (First Cycle, Re-assessment) ",,
"Lakshmi Soma Bangera Government First Grade College, Kota Padukere, Udupi – 576221  ",,
"M. E. S. Arts and Commerce College, Gokak, Mudalgi, Belgaum – 591312 
(Third Cycle)
",,
"M. Krishna Law College, Hassan – 573201 ",,
"M. M. K. College of Visual Art, Kalaburgi, Gulbarga – 585105 ",,
"M. P. E. Society's S. D. M. Arts, Science and Commerce College, Honavar, Uttar Kannada, Karwar – 581334  ",,
"M. S. Engineering College, Bangalore – 562110 ",,
"M. S. Padmavathamma M. K. Sambasivasetty College for Women, Chickmagalur – 577101(First Cycle)",,
"M. V. A. S.  Shri K. G. Nadgir College of Physical Education, Dharwad – 580008 ",,
"Maharani Lakshmi Ammanni College for Women, Bangalore – 560012 ",,
"Mahatma Gandhi Memorial College, Udupi – 576102 ",,
"Malleswaram Ladies’ Association First Grade College for Women, Malleswaram, Bengaluru – 560003  ",,
"Manjunatha Pai Memorial Government First Grade College of Professional and Business Management, Kabettu, Karkala – 574104 ",,
"Maratha Mandal's Arts, Commerce, Science and Home Science College, Belgaum – 590016 ",,
"Miranda College of Education, Bangalore – 560075 ",,
"Modern Education Society's Law College, Sirsi – 581402  (Assessed prior to July 2016)",,
"Mulki Sunder Ram Shetty College, Shirva, Udupi – 574112 ",,
"New Horizon College of Education, Bangalore – 560008 ",,
"NMAM Institute of Technology (Autonomous), Karkala, Udupi – 574110 
(First Cycle) Re-assessment
",,
"P. E. S. College of Science, Arts and Commerce, Mandya – 571401  ",,
"Pallagatti Adavappa Arts and Commerce First Grade College, Tiptur, Tumakuru – 572202 ",,
"Pompei College, Mangalore – 574141
(Third Cycle)
",,
"Poornaprajna College, Volakadu, Udupi – 576101 ",,
"Presidency College, Kempapura, Hebbal, Bengaluru – 560024 ",,
"Progressive Education Trust's S. M. Bhandari Arts, R. R. Bhandari Commerce and S. K. Rathi Science College, Guledgudda, Bagalkot – 587203 
 
",,
"R.B.A.N.M.'s First Grade College, Bangalore – 560042 ",,
"Rajarajeswari College of Engineering, Bengaluru – 560074 ",,
"Rao Bahadur Y Mahabaleswarappa Engineering College, Bellary – 583104 
(First Cycle)
",,
"RNS Institute of Technology, Rajarajeshwari Nagar, Channasandra, Bengaluru – 560098 
(First Cycle) 
",,
"S. A. V. V. P. Samiti's Shri Annadaneshwar Arts, Science and Commerce College, Ron, Naregal, 
Gadag – 582119 
(Third Cycle)
",,
"S. D. V. S. Sangh’s Shri L. K. Khot College of Commerce, Sankeshwar, Hukkeri, Belagavi – 591313  ",,
"S. D. V. S. Sangh's S. S. Arts College and T. P. Science Institute, Hukkeri, Sankeshwar, Belgaum – 591313 ",,
"S. G. V. C. Vidya Prasarak Trust's Matoshri Gangamma Veerappa Chiniwar Arts, Commerce and Science College, Muddebihal, Bijapur – 586212  ",,
"S. J. B. Institute of Technology, Kengeri, Bengaluru – 560060 
(First Cycle)
",,
"S. J. M. College of Pharmacy, Chitradurga – 577502 ",,
"S. J. M. Dental College and Hospital, Chitradurga – 577501 ",,
"S. K. V. P. Samiti’s Arts, Science and Commerce College, Gadag – 582203 

",,
"S. P. Mandal’s Arts and Commerce College, Raibag, Belagavi – 591317 ",,
"S. P. S. G. S. Government First Grade College, Kanakagiri, Gangavati – 583283
(First Cycle)
",,
"S. S. R. College of Science and Management Studies, Kyalasanahalli, Kothanur, Bengaluru – 560077 ",,
"S. S. S. Samiti’s Mahaveer P. Mirji College of Commerce, Belgaum – 590010 ",,
"S. S. V. V. Sangha's Shri G. R. Gandhi Arts and Shri Y. A. Patil Commerce College, Indi, Vijapura – 586209 
(Third Cycle)
",,
"Sacred Heart College, Belthangady, Madanthyar, Dakshina Kannada – 574224 ",,
"Sahyadri Arts College, Shimoga – 577201 ",,
"Sahyadri College of Engineering and Management, Adyar, Mangalore – 575007 ",,
"Sarada Vilas Educational Institutions (Regd.) Sarada Vilas College, Mysore – 570004
(Third Cycle)
",,
"Sarvodaya College of Education, Virajpet, Madikeri – 571218 ",,
"School of Social Work, Mangalore – 575002 ",,
"Seshadripuram College, Seshadripuram, Bengaluru – 560020 
 
",,
"Seshadripuram First Grade College, Yelahanka New Town, Bengaluru – 560064 ",,
"Shakuntalabai Ramachandrarao Kasbe College of Education, Raichur – 584101 ",,
"Shanthi Arts, Science and Commerce College, Malavalli, Mandya – 571430  

",,
"Sharanabasaveshwar College of Arts, Gulbarga – 585103 ",,
"Shivaji College of Education, Karwar – 581304 ",,
"Shree Jagadguru Fakkeereshwar Government First Grade College, Shirahatti, Gadag – 582120 ",,
"Shri Dharmasthala Manjunatheshwara College of Business Management, Kodialbail, Dakshina Kannada, Mangalore – 575003 ",,
"Shri K. M. Mamani Government First Grade College, Saundatti-Yellamma, Belagavi – 591126 ",,
"Shri Mrityunjaya College of Arts and Commerce, Dharwad – 580008 ",,
"Shri R. N. Deshpande Government First Grade College, Mulgund, Gadag – 582117 ",,
"Shri Sangameshwar Arts and Commerce College, Vijayapura – 586205 ",,
"Shri Shivaji Education Society’s Mahasatee Arts, Commerce and Science College, Ulga, Karwar, Uttar Kannada – 581328  ",,
"Shri Shripadbodh Swamiji Government First Grade College, Moodalagi, Gokak, Belagavi – 591312 ",,
"Shri Siddeshwara Government First Grade College, Nargund – 582207 ",,
"Sidhartha Law College, Gulbarga – 585102
(Second Cycle)
",,
"Sir M. V. Government Arts and Commerce College, New Town, Bhadravathi - 577301 
(Third Cycle)
",,
"Sir M. V. Government Science College, Bhadravathi, Shimoga – 577302 ",,
"Sivananda Sarma Memorial R. V. College (SSMRV College), Jayanagar, Bengaluru – 560041 ",,
"Smt. Allum Sumangalamma Memorial College for Women, Gandhinagar, Bellary – 583103 ",,
"Smt. Danamma Channabasavaiah College of Arts, Commerce, Science and Management Studies, Kolar – 563101(First Cycle)",,
"Smt. I. S. Yadawad Government First Grade College, Ramdurg – 591123 ",,
"Smt. Nagarathnamma College of Nursing, Chikkabanavara, Bengaluru – 560090 ",,
"Smt. Rudramba M. P. Prakash Government First Grade College, Huvinahadagali, Bellary – 583219 ",,
"Smt. Somavva C. Angadi Government First Grade College, Belagavi – 591109
(First Cycle)
",,
"Smt. V. H. D. Central Institute of Home Science, Bangalore – 560001 ",,
"Smt. Veeramma Gangasiri College for Women, Kalaburagi, Gulbarga – 585102 
(Third Cycle)
",,
"South Konkan Education Society's Rani Parvati Devi College of Arts and Commerce, Belagavi – 590006 ",,
"Sree Siddaganga College of Education, Tumkur – 572102 ",,
"Sree Siddaganga First Grade College of Arts and Commerce, Nelamangala, Bengaluru Rural – 562162 ",,
"Sri Adichunchanagiri Arts and Commerce College, Nagamangala, Mandya – 571432 ",,
"Sri Aurobindo First Grade College for Women, Bengaluru – 560086 ",,
"Sri Devaraj Urs Institute of Management, Kodigehalli, Doddaballapur, Bangalore Rural – 561203 ",,
"Sri Dhavala College, Mudbidri – 574227
(Third Cycle)
",,
"Sri Honnadevi Government First Grade College, Dandinashivara, Turuvekere Taluk, Tumkur – 572215 ",,
"Sri Jagadguru Chandrashekaranatha Swamiji Institute of Technology, Chikkaballapur – 562101 
(First Cycle)
",,
"Sri Jagadguru Murugharajendra College of Arts, Science and Commerce, Chandravalli, Chitradurga – 577501  ",,
"Sri K. H. Patil Government First Grade College, Hulkoti, Gadag – 582205
(First Cycle)
",,
"Sri K. Venkatapatheppa College of Education, Chikkaballapur – 562101(First Cycle)",,
"Sri Mahaveera First Grade College, Mudbidri – 574197 ",,
"Sri Murugha Rajendra Swamiji B.Ed. and M.Ed. College, Saraswatipur, Kalaburagi, Gulbarga – 585106 ",,
"Sri Rajiv Gandhi College of Dental Sciences and Hospital, Bengaluru – 560032 ",,
"Sri Sharada College, Kundapura, Udupi – 576211 ",,
"Sri T. V. Venkataswamy College of Education, Tumkur – 572132 ",,
"Sri T. V. Venkataswamy First Grade College, Tumkur – 572132 ",,
"Sri Taralabalu Jagadguru Education Society (Regd.) Sirigere B. Parameshwarappa Arts and Commerce College, Chitradurga – 577526 ",,
"Sri Venkataramana Swamy College, Mangalore – 574211 ",,
"St. Agnes College (Autonomous), Bendore, Mangalore – 575002  ",,
"St. Joseph’s College of Education, Jayalakshmipuram, Mysore – 570012 ",,
"St. Joseph’s Evening College, Bangalore – 560025 ",,
"St. Joseph's College (Autonomous), Lalbagh Road, Bengaluru – 560027 
(Fourth Cycle)
7 Years Validity
",,
"St. Mary’s Syrian College, Udupi – 576213 ",,
"St. Paul’s College of Education, Bangalore – 560079 ",,
"SVMVVS's SVM Arts, Science and Commerce College, Ilkal, Bagalkot – 587125 ",,
"Swamy Vivekananda Rural First Grade College, Chandapura, Anekal Taluk, Bengaluru – 560099 ",,
"T. John College, Gottigere, Bannerghatta Road, Bengaluru – 560083 ",,
"T. M. A. E. S. College of Education, Davangere – 583131 ",,
"The National College, Jayanagar, Bengaluru – 560082 ",,
"The Oxford College of Science, HSR Layout, Bengaluru – 560102 ",,
"The Rural College, Kanakapura, Ramanagaram – 562117 ",,
"Union Christian College, Tumkur – 572106 ",,
"University College, Mangalore – 575001
(Third Cycle)
",,
"V. M. S. R. Vastrad Arts, Science and V. S. Bellihal Commerce College, Hungund, Bagalkot – 587118 
(Third Cycle)
",,
"V. V. Sangha's Shree Khasgatesh College of Arts and Commerce, Bijapur – 586214
(Third Cycle)
",,
"Vaikunta Baliga College of Law, Udupi – 576102 ",,
"Vidya Prasarak Mandal’s Shri S. R. Narasapur Arts and Shri M. B. Shirur Commerce College, Bagalkot – 587101  ",,
"Vidya Prasarak Samiti's C. S. Bembalagi Arts, Sha. M. R. Palaresha Science and G. L. Rathi Commerce College, Killa Ramdurg, Belagavi – 591123  ",,
"Vidya Vardhaka Sangha First Grade College, Basaveshwaranagar, Bengaluru – 560079 ",,
"Vijaya College, Dakshina Kannada, Mangalore – 574154 ",,
"Vijayanagar College, Hospet, Bellary – 583201(Third Cycle) ",,
"Vivekananda College of Arts, Science and Commerce, Nehru Nagar, Dakshina Kannada, Puttur – 574203 
(Third Cycle)
",,
"Vivekananda Degree College, Rajajinagar II Stage, Bengaluru – 560055 ",,
"Mount Carmel College (Autonomous)
No. 58, Palace Road
Bangalore - 560052 
Karnataka
(Third Cycle)
7 Years Validity
",,
"Jyoti Nivas College
Hosur Road, Koramangala, 
Bangalore -560095 
Karnataka
(Second Cycle)
7 Years Validity
",,
"B. V. V. Sangha's Basaveshwar Engineering College (Autonomous), Vidyagiri, Bagalkot – 587103 
(First Cycle)
",,
"Bapuji Institute of Engineering and Technology, Davangere – 577004
(First Cycle)
",,
"Brindavan College of Engineering, Yelahanka, Bengaluru – 560063 
(First Cycle)
",,
"Government First Grade College, Sulikunte Road, Bangarpet, Kolar – 563114 
(Second Cycle)
",,
"Smt. Saraladevi Satishchandra Agarwal Government First Grade College, S N Pet, Bellary – 583101 
(Third Cycle)
",,
BLDEA's Shri Sanganabasava Mahaswamiji College of Pharmacy and Research Centre ,,
